Date/Time,SHOEBOX:Zone Air Temperature [C](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PEOPLE_COMFORT:Zone Thermal Comfort Fanger Model PPD [%](Hourly) 
 08/09  20:00:00,26.0,0.0,704759.9570136888,24.113209914678195 
 08/09  21:00:00,25.998272508026088,0.0,122356.15883468057,20.262152202638729 
 08/09  22:00:00,25.77701062800021,0.0,0.0,17.057728950263 
 08/09  23:00:00,25.277049229874497,0.0,0.0,13.227057289131216 
 08/09  24:00:00,24.738210741094446,0.0,0.0,10.1052652572762 
 08/10  01:00:00,24.226627271910034,0.0,0.0,7.868569513326229 
 08/10  02:00:00,23.74624639497149,0.0,0.0,6.3720542470311589 
 08/10  03:00:00,23.278483644703284,0.0,0.0,5.428290382828597 
 08/10  04:00:00,22.781737788079537,0.0,0.0,5.031880079430927 
 08/10  05:00:00,22.25857648434035,0.0,0.0,5.306461220114379 
 08/10  06:00:00,21.7449392836442,0.0,0.0,6.133584939206841 
 08/10  07:00:00,21.643359539192287,0.0,0.0,6.011622541278463 
 08/10  08:00:00,22.21833944567761,0.0,0.0,5.149337369591365 
 08/10  09:00:00,23.17420796236594,0.0,0.0,5.845660674775374 
 08/10  10:00:00,24.191890055051219,0.0,0.0,8.671097353743436 
 08/10  11:00:00,25.07509984806781,0.0,0.0,13.672652385380884 
 08/10  12:00:00,25.87315868587221,2765.449717675861,367467.61726427057,21.323273759520267 
 08/10  13:00:00,25.99999999992181,0.0,1344196.3680127012,27.796042653607345 
 08/10  14:00:00,26.0,0.0,1720958.4247383599,30.11635991836089 
 08/10  15:00:00,26.0,0.0,2086446.13618249,32.56243631741219 
 08/10  16:00:00,26.0,0.0,2359498.563048695,34.51615517396159 
 08/10  17:00:00,26.0,0.0,2669901.0523431405,36.99184949762735 
 08/10  18:00:00,26.0,0.0,2163026.4313058999,33.08744515888486 
 08/10  19:00:00,26.0,0.0,1939004.278935117,31.54300655891431 
 08/10  20:00:00,26.0,0.0,1034155.1179061967,26.489386468796643 
 08/10  21:00:00,26.0,0.0,514297.12892396017,23.14690340927366 
 08/10  22:00:00,25.99789053902737,0.0,62448.53832969111,21.095512888354464 
 08/10  23:00:00,25.867865279646947,0.0,0.0,18.774811575984857 
 08/10  24:00:00,25.503389379933556,0.0,0.0,15.534616441008666 
 08/11  01:00:00,25.069668037012197,0.0,0.0,12.487271082625173 
 08/11  02:00:00,24.599627999408896,0.0,0.0,9.820686685548332 
 08/11  03:00:00,24.125851578173866,0.0,0.0,7.78560112813819 
 08/11  04:00:00,23.674143032605188,0.0,0.0,6.379319332685275 
 08/11  05:00:00,23.243010624928158,0.0,0.0,5.509392006008286 
 08/11  06:00:00,22.890851629972827,0.0,0.0,5.127437286016831 
 08/11  07:00:00,22.743165869178254,0.0,0.0,5.0467544850061 
 08/11  08:00:00,22.870482328857027,0.0,0.0,5.274064429273619 
 08/11  09:00:00,23.664419053459527,0.0,0.0,7.920434056920826 
 08/11  10:00:00,25.02934649755345,0.0,0.0,15.812242257940932 
 08/11  11:00:00,25.911760321025793,0.0,439890.33131979536,23.446562862250489 
 08/11  12:00:00,25.999999999970453,0.0,1502945.728672608,29.225189972580155 
 08/11  13:00:00,26.0,0.0,2169503.5714191209,33.41853476228855 
 08/11  14:00:00,26.0,0.0,2732397.72439693,37.50084539561954 
 08/11  15:00:00,26.0,0.0,3006417.2310302176,39.68383368340117 
 08/11  16:00:00,26.0,0.0,2582972.601398821,36.323211164768448 
 08/11  17:00:00,26.0,0.0,1718928.1413671186,30.209371393775496 
 08/11  18:00:00,26.0,0.0,728088.6292856571,24.832382099692088 
 08/11  19:00:00,25.97794831545788,0.0,29695.567834545338,22.37518905449957 
 08/11  20:00:00,25.699175549113435,0.0,0.0,20.418278519044354 
 08/11  21:00:00,25.242583305052965,0.0,0.0,16.931848504441704 
 08/11  22:00:00,24.756752711719455,0.0,0.0,13.719009440633423 
 08/11  23:00:00,24.308697880459705,0.0,0.0,11.142289930954073 
 08/11  24:00:00,23.929763667957475,0.0,0.0,9.274273477332793 
 08/12  01:00:00,23.575688474808755,0.0,0.0,7.825617137780938 
 08/12  02:00:00,23.243492045218138,0.0,0.0,6.710904272433109 
 08/12  03:00:00,22.918023030787798,0.0,0.0,5.9135007483052279 
 08/12  04:00:00,22.633819573832928,0.0,0.0,5.414833159659994 
 08/12  05:00:00,22.357015925698876,0.0,0.0,5.119699047532502 
 08/12  06:00:00,22.142106287526734,0.0,0.0,5.024334871019708 
 08/12  07:00:00,22.41011453001323,0.0,0.0,5.413732732242998 
 08/12  08:00:00,23.127120362284079,0.0,0.0,6.90255946531893 
 08/12  09:00:00,24.143115005942634,0.0,0.0,11.400086896869697 
 08/12  10:00:00,25.222418495534897,0.0,0.0,18.30134991414459 
 08/12  11:00:00,25.971316408903136,0.0,831158.6330265978,26.411906149490208 
 08/12  12:00:00,26.0,0.0,1526410.7153469413,28.955433747696448 
 08/12  13:00:00,26.0,0.0,2079336.398563364,32.644312255996407 
 08/12  14:00:00,26.0,0.0,2254518.3782343838,33.784306831697048 
 08/12  15:00:00,26.0,0.0,2518414.4260692007,35.57794251190261 
 08/12  16:00:00,26.0,0.0,2809961.710204787,37.57038514498553 
 08/12  17:00:00,26.0,0.0,3147497.33412993,40.22839118025346 
 08/12  18:00:00,26.0,0.0,2991182.229957378,38.99182200916783 
 08/12  19:00:00,26.0,0.0,2725045.629422299,36.98929840207516 
 08/12  20:00:00,26.0,0.0,1508798.8279362277,29.77070474898059 
 08/12  21:00:00,26.0,0.0,900097.919889142,25.754858274238104 
 08/12  22:00:00,26.0,0.0,413763.1249011434,23.457806514686089 
 08/12  23:00:00,26.0,0.0,159429.88948817165,21.56917819421217 
 08/12  24:00:00,25.920994916609627,0.0,0.0,19.088018190569096 
 08/13  01:00:00,25.528459827915908,0.0,0.0,15.364271578653862 
 08/13  02:00:00,25.039395201754006,0.0,0.0,12.07917261750166 
 08/13  03:00:00,24.586475675340727,0.0,0.0,9.726286521227815 
 08/13  04:00:00,24.22009653153003,0.0,0.0,8.212979587942698 
 08/13  05:00:00,23.904871886459295,0.0,0.0,7.0867457814144549 
 08/13  06:00:00,23.607205381158648,0.0,0.0,6.423356537479388 
 08/13  07:00:00,23.965052589705797,0.0,0.0,8.310083352944622 
 08/13  08:00:00,24.57609599616251,0.0,0.0,11.593430272525567 
 08/13  09:00:00,25.453181731384917,0.0,0.0,18.803060672362219 
 08/13  10:00:00,25.99988692198117,0.0,1179160.9346257775,27.63738284474662 
 08/13  11:00:00,26.0,0.0,1326687.9723068826,28.335982040052156 
 08/13  12:00:00,26.0,0.0,1895742.411008067,32.03398712935885 
 08/13  13:00:00,26.0,0.0,2426251.9139125787,35.565802134374248 
 08/13  14:00:00,26.0,0.0,3015981.8232250616,39.94974506227435 
 08/13  15:00:00,26.0,0.0,3301839.5252047528,42.23864401188275 
 08/13  16:00:00,26.0,0.0,3074863.219153249,40.305414662942869 
 08/13  17:00:00,26.0,0.0,2385267.572204392,34.844176130658599 
 08/13  18:00:00,26.0,0.0,2069575.1075614105,32.72726123646964 
 08/13  19:00:00,26.0,0.0,1394952.9723264776,28.78814360348262 
 08/13  20:00:00,25.956297440983435,0.0,89052.31444606818,20.235727689891385 
 08/13  21:00:00,25.564169324114745,0.0,0.0,15.959391289405334 
 08/13  22:00:00,24.937555984257057,0.0,0.0,11.897376695936565 
 08/13  23:00:00,24.349395094892825,0.0,0.0,9.008832559654536 
 08/13  24:00:00,23.854777643195093,0.0,0.0,7.131898489025542 
 08/14  01:00:00,23.366568026865435,0.0,0.0,5.856566728890527 
 08/14  02:00:00,22.89203932993964,0.0,0.0,5.16923494438988 
 08/14  03:00:00,22.42699933072002,0.0,0.0,5.033893401874461 
 08/14  04:00:00,22.003861916307245,0.0,0.0,5.366123731039639 
 08/14  05:00:00,21.58878488878283,0.0,0.0,6.1368302075637859 
 08/14  06:00:00,21.2089023673001,0.0,0.0,7.040627200003615 
 08/14  07:00:00,21.32074672107483,0.0,0.0,6.300768101281132 
 08/14  08:00:00,21.937852426988198,0.0,0.0,5.224818324325398 
 08/14  09:00:00,22.891684269137956,0.0,0.0,5.717339758070421 
 08/14  10:00:00,23.981868308045976,0.0,0.0,9.085161311025134 
 08/14  11:00:00,24.808544963377448,0.0,0.0,13.463437414847532 
 08/14  12:00:00,25.64151888578088,0.0,96184.78946820095,21.097630066776906 
 08/14  13:00:00,25.99999930236604,0.0,1030471.7177922168,26.71983203363925 
 08/14  14:00:00,26.0,0.0,1306064.3688100745,28.109533388588006 
 08/14  15:00:00,26.0,0.0,1079196.1715437594,26.51741232933175 
 08/14  16:00:00,26.0,0.0,412242.54180434616,22.78700031922176 
 08/14  17:00:00,25.81984273575641,0.0,0.0,18.920414869173876 
 08/14  18:00:00,25.101252844061326,0.0,0.0,14.080842073527798 
 08/14  19:00:00,24.385596231932824,0.0,0.0,10.540659147688423 
 08/14  20:00:00,23.786002470901467,0.0,0.0,7.872103030590229 
 08/14  21:00:00,23.274033741110548,0.0,0.0,6.199216022103734 
 08/14  22:00:00,22.728550360063627,0.0,0.0,5.221566249703419 
 08/14  23:00:00,22.15291648088315,0.0,0.0,5.071985214194129 
 08/14  24:00:00,21.60113655545754,0.0,0.0,5.68794490832322 
 08/15  01:00:00,21.091299891308599,0.0,0.0,6.869940433943984 
 08/15  02:00:00,20.65224239687916,0.0,0.0,8.404263406402082 
 08/15  03:00:00,20.242176562666719,0.0,0.0,10.286986428566442 
 08/15  04:00:00,20.002649824836224,289768.9311826678,0.0,11.823781543209734 
 08/15  05:00:00,20.0,435468.7564155886,0.0,11.902070562735219 
 08/15  06:00:00,20.0,457289.9343089882,0.0,11.59996627634717 
 08/15  07:00:00,20.07259163217011,14174.681447846004,0.0,9.901992698913079 
 08/15  08:00:00,20.50896851074836,0.0,0.0,8.214625414895293 
 08/15  09:00:00,21.40417508516983,0.0,0.0,5.861734761932392 
 08/15  10:00:00,22.427556204231285,0.0,0.0,5.10759514685449 
 08/15  11:00:00,23.546781101378106,0.0,0.0,6.7316928784825509 
 08/15  12:00:00,24.70887723704845,0.0,0.0,11.344308498683846 
 08/15  13:00:00,25.793415117118316,69963.86207361668,265841.1432527908,18.620190745938769 
 08/15  14:00:00,25.99999999646351,142854.9790242658,836589.8997671495,22.832584359643737 
 08/15  15:00:00,26.0,123969.37961121914,1124816.6130876169,25.265985727111628 
 08/15  16:00:00,26.0,133106.36218418703,1430837.0394595245,27.7379245558456 
 08/15  17:00:00,26.0,125810.42304463465,1442958.5978712044,27.935306047515117 
 08/15  18:00:00,26.0,133746.4330085757,1474804.6639497334,28.091582027349774 
 08/15  19:00:00,26.0,106646.20658445139,1108735.151011133,25.464688748412404 
 08/15  20:00:00,25.984566793716629,19829.535379368885,182307.71998196143,19.473965326740467 
 08/15  21:00:00,25.677207908074498,0.0,0.0,14.64922271841705 
 08/15  22:00:00,25.047427008063367,0.0,0.0,10.487632884589987 
 08/15  23:00:00,24.414405407191088,0.0,0.0,7.786774518829877 
 08/15  24:00:00,23.87568429935951,0.0,0.0,6.162410832445029 
 08/16  01:00:00,23.3422335450564,0.0,0.0,5.257014413991136 
 08/16  02:00:00,22.86445667006392,0.0,0.0,5.016470281365322 
 08/16  03:00:00,22.46500811044682,0.0,0.0,5.222031094747375 
 08/16  04:00:00,22.071830421038045,0.0,0.0,5.836403519394014 
 08/16  05:00:00,21.664827934168199,0.0,0.0,6.85151646927478 
 08/16  06:00:00,21.301359398096655,0.0,0.0,8.030442582566807 
 08/16  07:00:00,21.149783836719398,0.0,0.0,8.545995156430804 
 08/16  08:00:00,21.320658302894285,0.0,0.0,7.611258545673017 
 08/16  09:00:00,22.121591952319567,0.0,0.0,5.428295033645398 
 08/16  10:00:00,23.244875360085758,0.0,0.0,5.680267402571093 
 08/16  11:00:00,24.48030897969348,0.0,0.0,10.600360377265046 
 08/16  12:00:00,25.811138765316249,64457.34791609019,422232.70082217498,20.75241232089143 
 08/16  13:00:00,25.99999999979219,64860.410429341915,1334535.185824243,27.449287100472664 
 08/16  14:00:00,26.0,19539.92829751791,1576416.2783249415,29.40158401401312 
 08/16  15:00:00,26.0,18372.35210672749,1633464.6278482,29.81042882108427 
 08/16  16:00:00,26.0,10812.525203294774,1786016.1677578523,31.05225179129519 
 08/16  17:00:00,26.0,1946.5289396340268,1793499.37717156,31.178195219654396 
 08/16  18:00:00,26.0,3620.4380434651968,1471518.4091781704,28.688406888277958 
 08/16  19:00:00,26.0,10705.140869456398,1295002.183102013,27.398385030239245 
 08/16  20:00:00,26.0,6815.842455521838,467087.22204457738,22.386807339195273 
 08/16  21:00:00,25.976860156468495,643.7421411708751,28899.48408553755,18.955225968016259 
 08/16  22:00:00,25.638697549623449,0.0,0.0,15.380339757439855 
 08/16  23:00:00,25.062726086919427,0.0,0.0,11.450961350563555 
 08/16  24:00:00,24.447468620946137,0.0,0.0,8.403982379778599 
 08/17  01:00:00,23.84760172939642,0.0,0.0,6.3928457899452939 
 08/17  02:00:00,23.26459200826777,0.0,0.0,5.311976137023542 
 08/17  03:00:00,22.726087694438566,0.0,0.0,5.027721276200903 
 08/17  04:00:00,22.225972179098297,0.0,0.0,5.395250509214708 
 08/17  05:00:00,21.7348471175433,0.0,0.0,6.349619045058017 
 08/17  06:00:00,21.308322709226169,0.0,0.0,7.425427549883897 
 08/17  07:00:00,21.467390435733248,0.0,0.0,6.475486231429784 
 08/17  08:00:00,22.04612709438506,0.0,0.0,5.365444657026141 
 08/17  09:00:00,22.9679730817564,0.0,0.0,5.321831898334665 
 08/17  10:00:00,23.895957640562416,0.0,0.0,7.2617716283944209 
 08/17  11:00:00,24.795376499944085,0.0,0.0,11.53771066865455 
 08/17  12:00:00,25.735307759534324,21641.43708700459,309186.5065805294,19.731963610189287 
 08/17  13:00:00,25.99999997980584,8073.183510270667,1292550.262786726,27.30424210199169 
 08/17  14:00:00,26.0,0.0,1825171.5463436477,30.66567839863298 
 08/17  15:00:00,26.0,0.0,2305004.450223273,33.929984729789719 
 08/17  16:00:00,26.0,0.0,2735540.1257854879,37.05451658010768 
 08/17  17:00:00,26.0,0.0,3275677.671177583,41.53100321777483 
 08/17  18:00:00,26.0,0.0,3257050.5684939168,41.24886907910846 
 08/17  19:00:00,26.0,0.0,3073529.041151699,39.909136328756009 
 08/17  20:00:00,26.0,0.0,1903000.7340239082,32.620099735387409 
 08/17  21:00:00,26.0,0.0,1292053.4760134428,28.145929653820049 
 08/17  22:00:00,26.0,0.0,623073.0813880687,24.514732396863864 
 08/17  23:00:00,26.0,0.0,244163.5383555157,21.74514752556712 
 08/17  24:00:00,25.99477621238354,0.0,27602.364256387234,20.12148031537756 
 08/18  01:00:00,25.871786461909058,0.0,0.0,18.32103308545911 
 08/18  02:00:00,25.562705649975269,0.0,0.0,15.452883900159867 
 08/18  03:00:00,25.12495910199284,0.0,0.0,12.370223725656862 
 08/18  04:00:00,24.664266791842889,0.0,0.0,9.779704275975663 
 08/18  05:00:00,24.18404794736662,0.0,0.0,7.709143268071898 
 08/18  06:00:00,23.734240043405607,0.0,0.0,6.420654885817332 
 08/18  07:00:00,23.78748346049527,0.0,0.0,7.217080939450706 
 08/18  08:00:00,24.290083486885107,0.0,0.0,9.513312515392665 
 08/18  09:00:00,25.147290533976358,0.0,0.0,15.576147230737027 
 08/18  10:00:00,25.939750927373564,0.0,459594.09366943137,23.0451963972808 
 08/18  11:00:00,25.999999999999735,0.0,1274827.7666717915,27.62450112910553 
 08/18  12:00:00,26.0,0.0,1964729.1275478816,32.01282192600267 
 08/18  13:00:00,26.0,0.0,2521570.574036784,35.73566178186022 
 08/18  14:00:00,26.0,0.0,2712978.23194621,36.95931276042118 
 08/18  15:00:00,26.0,0.0,2993641.8216105166,38.86695053072758 
 08/18  16:00:00,26.0,0.0,3286334.4924567069,41.050480052604317 
 08/18  17:00:00,26.0,0.0,3517055.8643842136,43.02459086740939 
 08/18  18:00:00,26.0,0.0,3087311.4157808159,39.74227895062811 
 08/18  19:00:00,26.0,0.0,2527432.82336789,35.58003851849383 
 08/18  20:00:00,26.0,0.0,1555901.1729149563,30.042478177377835 
 08/18  21:00:00,26.0,0.0,1115451.6414717667,27.059313214818237 
 08/18  22:00:00,26.0,0.0,611851.3280431079,24.572108623060605 
 08/18  23:00:00,25.89801557470881,0.0,57303.05603374752,18.654082889074166 
 08/18  24:00:00,25.152314411246534,0.0,0.0,12.032052802751755 
 08/19  01:00:00,24.424407206822008,0.0,0.0,8.567507286152866 
 08/19  02:00:00,23.83273671843841,0.0,0.0,6.610807623321354 
 08/19  03:00:00,23.355255243664148,0.0,0.0,5.60351753441812 
 08/19  04:00:00,22.93375609969777,0.0,0.0,5.106992717913447 
 08/19  05:00:00,22.496769101046039,0.0,0.0,5.0545942301888149 
 08/19  06:00:00,22.107809818904184,0.0,0.0,5.318386370109408 
 08/19  07:00:00,22.26831215523501,0.0,0.0,5.069642341817475 
 08/19  08:00:00,22.978275557437667,0.0,0.0,5.804806628230726 
 08/19  09:00:00,23.937022078918706,0.0,0.0,9.329890867458199 
 08/19  10:00:00,24.80632300273628,0.0,0.0,14.77823958671599 
 08/19  11:00:00,25.602162304330688,0.0,0.0,22.022387197583517 
 08/19  12:00:00,25.99994974240119,0.0,1179346.6434608147,28.677432653299037 
 08/19  13:00:00,26.0,0.0,1798912.271279524,30.889032635162143 
 08/19  14:00:00,26.0,0.0,2107170.42277012,32.56776565405767 
 08/19  15:00:00,26.0,0.0,2474263.84213486,34.84147715426884 
 08/19  16:00:00,26.0,0.0,2866870.742888904,37.54968296866533 
 08/19  17:00:00,26.0,0.0,3170392.5688717325,39.93856628646654 
 08/19  18:00:00,26.0,0.0,2631518.409649247,35.957121062377449 
 08/19  19:00:00,26.0,0.0,2277398.215995483,33.635164009490278 
 08/19  20:00:00,26.0,0.0,1070852.798908813,26.933207160311424 
 08/19  21:00:00,26.0,0.0,524789.2379391259,23.665141449152995 
 08/19  22:00:00,25.999470083061217,0.0,90850.70204002132,21.960569300867765 
 08/19  23:00:00,25.954195361570787,0.0,0.0,20.67652084783119 
 08/19  24:00:00,25.77857543336547,0.0,0.0,18.535366787448394 
 08/20  01:00:00,25.392307567393343,0.0,0.0,15.15025064238142 
 08/20  02:00:00,24.94547566159768,0.0,0.0,12.186215867179662 
 08/20  03:00:00,24.51983565913011,0.0,0.0,9.854665314438542 
 08/20  04:00:00,24.10399512930864,0.0,0.0,8.032693013578337 
 08/20  05:00:00,23.705814035463136,0.0,0.0,6.706947047871663 
 08/20  06:00:00,23.347113067583263,0.0,0.0,5.927818079145133 
 08/20  07:00:00,23.495490914325356,0.0,0.0,6.8984104714904579 
 08/20  08:00:00,24.2366621337747,0.0,0.0,10.614540838833888 
 08/20  09:00:00,24.739633196047625,0.0,0.0,12.400602853827238 
 08/20  10:00:00,24.73797305681977,0.0,0.0,12.342029885691057 
 08/20  11:00:00,24.359847494397447,0.0,0.0,9.711150252474738 
 08/20  12:00:00,23.551376403905324,0.0,0.0,6.462960648407406 
 08/20  13:00:00,22.741635393339636,0.0,0.0,5.119735248421854 
 08/20  14:00:00,22.17835419067218,0.0,0.0,5.095929180146196 
 08/20  15:00:00,22.006045769247284,0.0,0.0,5.135521695154722 
 08/20  16:00:00,22.59165621215946,0.0,0.0,5.420988058814975 
 08/20  17:00:00,23.387432878877918,0.0,0.0,7.101492835282346 
 08/20  18:00:00,23.771937703032099,0.0,0.0,7.79605163508963 
 08/20  19:00:00,23.702851125616168,0.0,0.0,7.327110482167751 
 08/20  20:00:00,23.168060405989296,0.0,0.0,5.5202472390616779 
 08/20  21:00:00,22.352826121701555,0.0,0.0,5.07926355878453 
 08/20  22:00:00,21.672656084009245,0.0,0.0,5.828813184913021 
 08/20  23:00:00,21.106371329383465,0.0,0.0,7.224925949058523 
 08/20  24:00:00,20.643959142778834,0.0,0.0,8.914665938856979 
 08/21  01:00:00,20.259367676089985,0.0,0.0,10.750479477490572 
 08/21  02:00:00,20.00826516026604,259723.6103944619,0.0,12.412013216896624 
 08/21  03:00:00,20.0,486098.87281441417,0.0,12.626673719007359 
 08/21  04:00:00,20.0,588031.875773787,0.0,12.455185221146822 
 08/21  05:00:00,20.0,667382.7681246993,0.0,12.284233601450178 
 08/21  06:00:00,20.0,732611.081166032,0.0,12.149784368751732 
 08/21  07:00:00,20.0,737886.6685939204,0.0,12.48029369880854 
 08/21  08:00:00,20.0,816861.4403609365,0.0,13.08194051773369 
 08/21  09:00:00,20.0,679411.5619819813,0.0,13.134140688914526 
 08/21  10:00:00,20.0,491377.6759985881,0.0,12.86803868590758 
 08/21  11:00:00,20.0,185819.3976992438,0.0,12.109754086063603 
 08/21  12:00:00,20.114806013143459,0.0,0.0,10.694847530054622 
 08/21  13:00:00,20.658647899394209,0.0,0.0,7.932459613864218 
 08/21  14:00:00,21.126541997826228,0.0,0.0,6.716536012648828 
 08/21  15:00:00,21.168623972146265,0.0,0.0,6.886846513526753 
 08/21  16:00:00,20.986127668257237,0.0,0.0,7.622079983739975 
 08/21  17:00:00,20.76993123269955,0.0,0.0,8.388256034600593 
 08/21  18:00:00,20.633073465347949,0.0,0.0,8.88201497925389 
 08/21  19:00:00,20.378638507453286,0.0,0.0,10.461041284822424 
 08/21  20:00:00,20.03467418283655,266438.2656976292,0.0,12.622779756793868 
 08/21  21:00:00,20.0,524942.9975995526,0.0,12.97280004998222 
 08/21  22:00:00,20.0,775355.3525429994,0.0,12.999537652117454 
 08/21  23:00:00,20.0,852472.6914858369,0.0,12.759273018149065 
 08/21  24:00:00,20.0,898775.024150812,0.0,12.57200236905979 
 08/22  01:00:00,20.0,953123.5064552069,0.0,12.554790942959066 
